zipcode,income,old_ratio,average_HH,total_population,intergen,grandparents_caregivers,percent_nonwhite,percent_service,Positive_Covid_Tests,Covid_Rate,ses_level,nonwhite_level
60443,73544.0,0.2988659919522009,2.52,21554,0.2988659919522009,0.09437873430069504,0.7709009928551545,0.11888711151736746,281,0.01303702329034054,med,high
60445,60784.0,0.32617335352006055,2.2800000000000002,25930,0.32617335352006055,0.05762679788039364,0.13736984188198997,0.10968038629570016,118,0.0045507134593135365,med,med
60446,77110.0,0.23266180882983284,3.05,40085,0.23266180882983284,0.12764680668666953,0.3651490582512162,0.1250527957373534,352,0.008781339653236872,high,high
60447,75485.0,0.2083064342586615,3.26,14220,0.2083064342586615,0.08134280180761781,0.07144866385372714,0.0778232884727911,32,0.002250351617440225,med,low
60448,104327.0,0.26189432142074104,2.635,26710,0.26189432142074104,0.05579916684937514,0.039685511044552604,0.08651033424447321,102,0.0038187944590041185,high,low
60449,74568.0,0.2886971046770601,2.765,9400,0.2886971046770601,0.019766146993318485,0.22095744680851065,0.08182169046700116,59,0.006276595744680851,med,med
60450,72122.0,0.2763653483992467,2.34,20460,0.2763653483992467,0.04896421845574388,0.03514173998044966,0.09713905522288756,27,0.0013196480938416422,med,low
60451,108154.0,0.22498053801574258,2.63,34945,0.22498053801574258,0.051466136147392094,0.020231792817284305,0.08816314575476879,82,0.002346544570038632,high,low
60452,75844.0,0.2724623603691112,2.58,28324,0.2724623603691112,0.08887809616318601,0.12837169891258296,0.10403726708074534,145,0.0051193334274819945,med,med
60453,62455.0,0.34004202661685734,2.5300000000000002,56420,0.34004202661685734,0.05286014475834695,0.17116270825948246,0.08436507066944231,540,0.00957107408720312,med,med
60455,53893.0,0.2777477963662529,2.7199999999999998,16479,0.2777477963662529,0.061701744918150746,0.15826203046301354,0.09897455374097987,235,0.014260574063960191,low,med
60456,49359.0,0.32945285215366704,2.235,4308,0.32945285215366704,0.0640279394644936,0.04921077065923862,0.0979381443298969,36,0.008356545961002786,low,low
60457,66413.0,0.30320758523300384,2.765,14018,0.30320758523300384,0.045390357070808955,0.05471536595805393,0.09931537298835245,96,0.006848337851333999,med,low
60458,50371.0,0.20919324577861162,2.875,15288,0.20919324577861162,0.0776735459662289,0.2539900575614861,0.1401747858440772,96,0.006279434850863423,low,high
60459,60095.0,0.32006976997710673,3.175,28908,0.32006976997710673,0.11381227515534721,0.14674138646741386,0.11253096883557179,292,0.010101010101010102,med,med
60461,99595.0,0.586888657648283,2.18,4917,0.586888657648283,0.03954214360041623,0.7801504982713037,0.069091796875,46,0.009355297945901973,high,high
60462,83324.0,0.37353553762041136,2.55,40305,0.37353553762041136,0.04842488935173132,0.10023570276640616,0.07998779743746187,207,0.0051358392259024934,high,med
60463,85457.0,0.4829295154185022,3.1550000000000002,14926,0.4829295154185022,0.03726138032305433,0.05500468980302827,0.059228542367576874,162,0.010853544151145651,high,low
60464,87621.0,0.5224850532882765,2.165,9715,0.5224850532882765,0.0566675331427086,0.06649511065362841,0.06031824349327741,35,0.003602676273803397,high,low
60465,59104.0,0.3540363419719988,2.5300000000000002,17473,0.3540363419719988,0.05525767053917188,0.0785211469123791,0.09443854055968827,175,0.010015452412293253,med,low
60466,51324.0,0.298712139279752,2.565,21989,0.298712139279752,0.08549964226091104,0.6973941516212652,0.10193189070023786,414,0.018827595615989814,low,high
60467,98358.0,0.4136414766336026,2.4450000000000003,26628,0.4136414766336026,0.0630943859290316,0.125469430674478,0.07041613665273487,128,0.004806970106654649,high,med
60468,83414.0,0.27004030452306316,2.38,6044,0.27004030452306316,0.08822212270488132,0.02746525479814692,0.10128388017118402,24,0.003970880211780278,high,low
60469,47010.0,0.22502744237102085,2.8449999999999998,5780,0.22502744237102085,0.13611416026344675,0.24688581314878894,0.07717948717948718,45,0.007785467128027681,low,high
60471,55625.0,0.23905325443786982,2.705,14055,0.23905325443786982,0.10355029585798817,0.8882248310209889,0.0733232115745289,172,0.01223763785129847,med,high
60472,26661.0,0.3494124922696351,2.6550000000000002,4870,0.3494124922696351,0.09709338280766852,0.9024640657084189,0.10176425466632574,53,0.010882956878850103,low,high
60473,62951.0,0.3206484407198791,3.125,22201,0.3206484407198791,0.09809039703255942,0.8302779154092158,0.10130587355462234,305,0.013738119904508806,med,high
60475,47516.0,0.22857142857142856,2.12,9674,0.22857142857142856,0.05023041474654378,0.3299565846599132,0.10864292097536066,58,0.005995451726276618,low,high
60476,57461.0,0.32790028763183127,2.205,2493,0.32790028763183127,0.040268456375838924,0.20818291215403129,0.13653136531365315,14,0.005615724027276374,med,med
60477,65590.0,0.3310046573519627,2.45,37919,0.3310046573519627,0.04803725881570193,0.12141670402700493,0.09415332989158492,180,0.004746960626598803,med,med
60478,59104.0,0.36074225400068094,2.8200000000000003,17112,0.36074225400068094,0.07950289410963568,0.8922393641888733,0.0911208151382824,264,0.015427769985974754,med,high
60480,83505.0,0.4026302478502782,2.5300000000000002,5370,0.4026302478502782,0.08902377339403136,0.10819366852886406,0.12280311457174639,27,0.005027932960893855,high,med
60481,61090.0,0.3430953398888414,2.4749999999999996,11540,0.3430953398888414,0.0609234715690466,0.04904679376083189,0.10517546600020827,19,0.0016464471403812824,med,low
60482,57218.0,0.2707572437302167,2.5549999999999997,10916,0.2707572437302167,0.08814219625030435,0.08024917552216929,0.12110726643598616,70,0.006412605349945035,med,low
60484,55000.0,0.21972176759410803,2.6100000000000003,6580,0.21972176759410803,0.0867430441898527,0.8758358662613982,0.12125477578926201,97,0.014741641337386018,med,high
60487,98072.0,0.2607714865779382,3.085,26588,0.2607714865779382,0.04590570719602978,0.10358056265984655,0.08237168654338274,101,0.0037987061832405597,high,med
60490,121472.0,0.12854317732366513,3.5700000000000003,22202,0.12854317732366513,0.14798945286750165,0.4376182325916584,0.08609350711467177,118,0.005314836501216107,high,high
60491,103058.0,0.3533231474407945,2.435,22961,0.3533231474407945,0.04239877769289534,0.050084926614694485,0.08731909399042341,107,0.004660075780671574,high,low
60501,48793.0,0.23761520737327188,3.395,11854,0.23761520737327188,0.09216589861751152,0.3349080479163152,0.13988304093567253,191,0.01611270457229627,low,high
60502,111802.0,0.1756454816285998,2.76,22622,0.1756454816285998,0.04208043694141013,0.3303421448147821,0.07104198712470802,62,0.0027406948987711076,high,high
60503,112716.0,0.09786913068074675,3.145,16973,0.09786913068074675,0.047520271544408826,0.3337064749896895,0.09540336916955897,45,0.0026512696635833384,high,high
60504,81068.0,0.1454835523816759,2.8600000000000003,38013,0.1454835523816759,0.056142216819873886,0.33738457895982954,0.1141313817738282,215,0.005655959803225212,high,high
60505,49423.0,0.21832448649896147,3.56,77190,0.21832448649896147,0.1342257096699746,0.5014639201969167,0.1471989720343369,1185,0.01535172949863972,low,high
60506,61231.0,0.2550819302888676,2.965,54216,0.2550819302888676,0.09003885353905063,0.3358602626530913,0.11079832539338819,666,0.012284196547144754,med,high
60510,95026.0,0.2714802113263509,2.485,29533,0.2714802113263509,0.03948466030215961,0.06707750651813225,0.07318655651195986,69,0.0023363694849829007,high,low
60513,81033.0,0.2684007431756467,2.535,18880,0.2684007431756467,0.046591396312705445,0.14014830508474577,0.10636709204452892,115,0.0060911016949152545,high,med
60514,106866.0,0.24603793193037152,2.39,10109,0.24603793193037152,0.0,0.11455138985062815,0.05998645903859174,35,0.0034622613512711444,high,med
60515,88949.0,0.3208644332581149,2.215,28566,0.3208644332581149,0.030376670716889428,0.0847511027095148,0.06846170823217833,66,0.0023104389834068474,high,low
60516,88474.0,0.3208886661655391,2.255,29268,0.3208886661655391,0.029900609705169966,0.12054120541205413,0.06437338231610587,87,0.002972529725297253,high,med
60517,83883.0,0.21081251477657814,2.4450000000000003,32328,0.21081251477657814,0.03349357711403578,0.23787428854244,0.10004591016910246,159,0.00491833704528582,high,med
60520,71908.0,0.2722117202268431,2.465,2810,0.2722117202268431,0.03969754253308128,0.025622775800711744,0.10870545782589085,8,0.0028469750889679717,med,low
60521,183500.0,0.2923280423280423,2.855,18402,0.2923280423280423,0.028604497354497355,0.1305836322138898,0.0384784843589367,171,0.009292468209977176,high,med
60523,103464.0,0.6318963591690865,2.035,10136,0.6318963591690865,0.031047576502121955,0.30514996053670085,0.035033601410157544,82,0.00808997632202052,high,high
60525,83859.0,0.32299270072992703,2.5,30576,0.32299270072992703,0.034150156412930135,0.08382391418105704,0.09174734900875979,206,0.00673731030873888,high,low
60526,95085.0,0.3435427233710496,2.4349999999999996,13546,0.3435427233710496,0.024190401872805307,0.08725823121216596,0.07568545316070069,59,0.004355529307544663,high,low
60527,94060.0,0.35142005610098176,2.42,27903,0.35142005610098176,0.042426367461430574,0.2183636168153962,0.04763974615317743,185,0.0066301114575493675,high,med
60532,82952.0,0.24607414602557875,2.125,28178,0.24607414602557875,0.029059413954994333,0.18989992192490596,0.06349542527956625,86,0.003052026403577259,high,med
60534,60700.0,0.27241918665276327,2.69,10544,0.27241918665276327,0.07586027111574557,0.18152503793626706,0.1226243796150587,114,0.010811836115326252,med,med
60538,78193.0,0.21031746031746032,3.17,28451,0.21031746031746032,0.06668871252204586,0.1865663772802362,0.10412516398620086,186,0.006537555797687252,high,med
60540,118451.0,0.2766076769690927,2.585,45112,0.2766076769690927,0.03165503489531406,0.18644706508246142,0.07242541574974233,89,0.001972867529703848,high,med
60542,81947.0,0.23885542168674698,2.5,18125,0.23885542168674698,0.06957831325301204,0.1887448275862069,0.08868120456905504,85,0.004689655172413793,high,med
60543,101999.0,0.18827371458950407,2.89,40027,0.18827371458950407,0.10017467912204754,0.13403452669448124,0.09218060949121305,170,0.004247133185100058,high,med
60544,76225.0,0.3603295174922435,2.815,26498,0.3603295174922435,0.07852786990478228,0.1726545399652804,0.09252669039145907,122,0.0046041210657408104,med,med
60545,72542.0,0.22692132787630742,3.245,13259,0.22692132787630742,0.1305138699408822,0.1441285164793725,0.09618874773139746,107,0.008069990195339015,med,med
60546,79266.0,0.3026944065484311,2.5549999999999997,15685,0.3026944065484311,0.039051841746248296,0.12980554670066943,0.08347245409015025,109,0.006949314631813835,high,med
60548,70318.0,0.2773988176443838,2.88,12374,0.2773988176443838,0.03842655752614825,0.05018587360594796,0.13178373950440303,47,0.0037982867302408276,med,low
60551,68750.0,0.29545454545454547,2.3600000000000003,5500,0.29545454545454547,0.02207792207792208,0.20563636363636364,0.06776893243519086,17,0.0030909090909090908,med,med
60552,77333.0,0.24885321100917432,2.525,4401,0.24885321100917432,0.016628440366972478,0.02340377187002954,0.08505937586302126,6,0.0013633265167007499,high,low
60554,111558.0,0.3169912693082606,2.585,12166,0.3169912693082606,0.04119095589881352,0.099046523097156,0.0987411487018096,26,0.0021371034029261876,high,med
60555,82106.0,0.22980360396841465,2.7800000000000002,13448,0.22980360396841465,0.05952621988256732,0.12157941701368233,0.11385305664610207,86,0.006395002974419988,high,med
60558,161563.0,0.30811179277436945,2.9450000000000003,13227,0.30811179277436945,0.01681436037264258,0.021093218416874573,0.04162287155770444,31,0.002343690935208286,high,low
60559,67598.0,0.2620789220404235,2.295,24529,0.2620789220404235,0.027815206929740134,0.23743324228464266,0.09592050731512458,249,0.010151249541359207,med,med
60560,95878.0,0.22218199372435432,2.875,24886,0.22218199372435432,0.025223268163166786,0.13593988587961103,0.0817391304347826,60,0.002410994133247609,high,med
60561,93118.0,0.3559266535690897,2.445,23163,0.3559266535690897,0.03612748308229644,0.18033069982299357,0.0631018233968449,86,0.0037128178560635497,high,med
60563,89305.0,0.21580746975276172,2.365,37409,0.21580746975276172,0.028406102051551814,0.2695875324119864,0.06880189798339265,122,0.0032612472934320617,high,high
60564,148855.0,0.16870269054935172,3.085,42513,0.16870269054935172,0.03290114666866522,0.3244419354079929,0.06373750707146898,104,0.0024463105403053184,high,high
60565,129456.0,0.23026792179580013,2.725,40773,0.23026792179580013,0.036857349746560464,0.20616584504451474,0.06148795103914319,146,0.0035808010202830302,high,med
60585,128818.0,0.15187376725838264,3.35,24368,0.15187376725838264,0.0566356720202874,0.23662179908076164,0.08214469840178724,57,0.002339133289560079,high,med
60586,104785.0,0.1554907677356657,3.58,47692,0.1554907677356657,0.09815354713313897,0.1896334815063323,0.1274444669112337,240,0.005032290530906651,high,med
60601,103243.0,0.18930505415162455,1.57,14675,0.18930505415162455,0.0,0.24129471890971038,0.01918533896485074,64,0.004361158432708688,high,high
60604,116250.0,0.13987473903966596,1.6800000000000002,782,0.13987473903966596,0.0,0.35294117647058826,0.019973368841544607,15,0.01918158567774936,high,high
60605,111164.0,0.14540209159754777,1.7650000000000001,27519,0.14540209159754777,0.00576992426974396,0.3560449144227625,0.06591366849650487,148,0.005378102401976816,high,high
60606,131477.0,0.17034548944337813,1.495,3101,0.17034548944337813,0.0,0.24056755885198322,0.049,40,0.012899064817800709,high,med
60607,93508.0,0.09350386025111128,2.025,29591,0.09350386025111128,0.010761912189035328,0.3910648507992295,0.06526506844135219,368,0.012436213713629143,high,high
60608,44043.0,0.22035353338276037,2.76,79205,0.22035353338276037,0.07593553673859602,0.5373776908023483,0.13273260496284703,1255,0.015844959282873557,low,high
60609,35179.0,0.2643789739358346,3.035,61495,0.2643789739358346,0.08474494005727322,0.5323684852427026,0.13988556186542764,1170,0.019025937068054312,low,high
60610,86803.0,0.20263010872835102,1.615,39019,0.20263010872835102,0.005157075937943186,0.24534201286552704,0.06101884159106769,191,0.004895051128937185,high,high
60611,103522.0,0.24688796680497926,1.5499999999999998,32426,0.24688796680497926,0.0005307343433368716,0.22691667180657496,0.03371369294605809,115,0.0035465367297847408,high,med
60612,41300.0,0.2049155379698676,2.4450000000000003,34311,0.2049155379698676,0.05432963019327348,0.7065664072746349,0.11009444015727778,521,0.0151846346652677,low,high
60613,82321.0,0.13191425006616508,1.9,50113,0.13191425006616508,0.0036674354417936404,0.1475265899068106,0.09341987466427933,320,0.006385568614930257,high,med
60614,107461.0,0.13860767031919963,2.035,71308,0.13860767031919963,0.0033349213911386373,0.12492286980422954,0.05042925380841725,425,0.00596006058226286,high,med
60615,44111.0,0.23605719155383012,1.99,41563,0.23605719155383012,0.017564624562067987,0.664990496354931,0.08965110730625649,307,0.0073863773067391674,low,high
60616,45997.0,0.2610066756767826,2.19,54464,0.2610066756767826,0.0396445099725601,0.6946606933019976,0.13104120739358996,332,0.006095769682726205,low,high
60617,40265.0,0.34152830991911454,2.92,82534,0.34152830991911454,0.09386973180076628,0.6101243124045848,0.13904933908359152,768,0.00930525601570262,low,high
60618,73810.0,0.17383374654469808,2.69,94395,0.17383374654469808,0.043372944629677126,0.17759415223263944,0.12792320884906339,847,0.008972932888394512,med,med
60619,33454.0,0.3338034611572768,2.37,61258,0.3338034611572768,0.07898147442250515,0.9743217212445722,0.14023923637681743,727,0.011867837670181854,low,high
60620,35890.0,0.3661397044256904,2.69,68096,0.3661397044256904,0.12254843694282658,0.9804100093984962,0.1254072840489465,888,0.013040413533834587,low,high
60621,20991.0,0.3001834862385321,2.645,29042,0.3001834862385321,0.08064220183486238,0.972419254872254,0.12689247556262787,420,0.014461813924660836,low,high
60622,93988.0,0.09782144382742418,2.2800000000000002,52793,0.09782144382742418,0.01926527125160188,0.18400166688765557,0.08759992072405365,469,0.00888375352792984,high,med
60623,31634.0,0.23183363327334533,3.44,85979,0.23183363327334533,0.13089382123575286,0.6066365042626688,0.12827312958318024,2397,0.027878900661789507,low,high
60624,22992.0,0.2758008621418308,3.0300000000000002,36158,0.2758008621418308,0.11850223987828586,0.9569389899883843,0.12590975254730713,626,0.017312904474805022,low,high
60625,64117.0,0.17340061638500356,2.6100000000000003,79243,0.17340061638500356,0.03864259829986114,0.3098191638378153,0.13719074591391045,984,0.01241750059942203,med,high
60626,40591.0,0.1562653343444707,2.125,49730,0.1562653343444707,0.017352901815586387,0.3798511964608888,0.14827151388261045,738,0.01484013673838729,low,high
60628,40261.0,0.3652374325969734,2.885,66724,0.3652374325969734,0.1208036180205253,0.9497332294226964,0.11469897623743777,832,0.012469276422276842,low,high
60629,42019.0,0.2658434662393565,3.44,111850,0.2658434662393565,0.16080686209821848,0.5683504693786321,0.1348134118126566,2173,0.01942780509611086,low,high
60630,72092.0,0.29185757922871325,2.675,57344,0.29185757922871325,0.08080374188621611,0.24070521763392858,0.12480653482373173,556,0.009695870535714286,med,high
60631,91034.0,0.32438553812599613,2.16,29529,0.32438553812599613,0.01778374297458267,0.06817027329066341,0.11756852601276649,202,0.006840732838904128,high,low
60632,42758.0,0.2506220402921583,3.62,91039,0.2506220402921583,0.1556705995665784,0.4637353222245411,0.14245065176908753,2106,0.023132943024418106,low,high
60633,47083.0,0.25096112772319523,2.58,12871,0.25096112772319523,0.05296881674498078,0.2862248465542693,0.10461332312404288,209,0.016238054541216688,low,high
60634,66741.0,0.30617246132639,2.8200000000000003,75995,0.30617246132639,0.06873181191606678,0.20138166984670045,0.14087808689706816,1016,0.013369300611882361,med,med
60636,27310.0,0.4522690291086603,2.885,32203,0.4522690291086603,0.11896582896402097,0.9512157252429898,0.11656537933738483,536,0.016644412011303296,low,high
60637,28785.0,0.23507695507487522,2.2800000000000002,47454,0.23507695507487522,0.053712562396006656,0.8234922240485523,0.10805311629899336,466,0.009820036245627344,low,high
60638,67984.0,0.30323283330857964,2.81,58797,0.30323283330857964,0.10064854695777019,0.24186608160280287,0.13924934028307853,825,0.014031328128986173,med,high
60639,44150.0,0.22530308955807588,3.545,90517,0.22530308955807588,0.16484161126319907,0.545400311543688,0.152199191836972,2285,0.025243876840814434,low,high
60640,53831.0,0.187222968915325,1.9449999999999998,69715,0.187222968915325,0.013125911521633447,0.32850892921179087,0.11868744872846596,630,0.009036792655812953,low,high
60641,60073.0,0.23424696241876236,2.84,71023,0.23424696241876236,0.08783756509102653,0.28193683736254455,0.14378833012090414,958,0.013488588203821298,med,high
60642,101939.0,0.11832019863974955,2.16,20201,0.11832019863974955,0.02267084098024398,0.24102767189743082,0.0648276627629461,115,0.005692787485768031,high,high
60643,64477.0,0.37727222036355523,2.7,49870,0.37727222036355523,0.0935095349615256,0.7625626629236013,0.11836340684636519,588,0.011790655704832564,med,high
60644,27262.0,0.2874716934940939,2.9800000000000004,47712,0.2874716934940939,0.1217944794663076,0.9445003353454058,0.14750322209120575,875,0.018339201877934273,low,high
60645,53340.0,0.2898185173792679,2.88,47732,0.2898185173792679,0.06576438019071056,0.39537417246291795,0.12166286327018778,817,0.01711639989943853,low,high
60646,89480.0,0.37811812179016874,2.435,27987,0.37811812179016874,0.02632061628760088,0.14917640333011756,0.0873403122782115,273,0.009754528888412477,high,med
60647,73443.0,0.13447024255343665,2.535,87509,0.13447024255343665,0.04560119836377254,0.19901952941983111,0.12139259787844273,924,0.010558913940280428,med,med
60649,30222.0,0.24587748895119518,2.23,46024,0.24587748895119518,0.05683600247113054,0.9498522509994786,0.13602541820551814,607,0.013188771075960368,low,high
60651,38083.0,0.2742583829440798,3.2199999999999998,63218,0.2742583829440798,0.1567190759680456,0.8173937802524598,0.15660613650594865,1162,0.018380840899743744,low,high
60652,68425.0,0.2649962602842184,3.19,43907,0.2649962602842184,0.15886312640239342,0.708315302799098,0.1406932273315867,647,0.014735691347621108,med,high
60653,29569.0,0.2406861063464837,2.2,31972,0.2406861063464837,0.050291595197255574,0.9358188414863006,0.12085149178679182,398,0.012448392343300387,low,high
60654,112699.0,0.07167716274444813,1.6,19135,0.07167716274444813,0.0,0.194460412856023,0.031171643492135855,117,0.006114449960804808,high,med
60655,97572.0,0.2696706089336331,2.41,28804,0.2696706089336331,0.04926204672075066,0.09637550340230523,0.1721082709431622,206,0.007151784474378559,high,med
60656,61599.0,0.28317339510258105,2.255,27579,0.28317339510258105,0.01753805426869623,0.12828601472134596,0.1283663645431285,191,0.006925559302367743,med,med
60657,92295.0,0.12049475753604194,1.955,70052,0.12049475753604194,0.004341415465268676,0.11011819791012391,0.06975956107794094,269,0.0038400045680351737,high,med
60659,51383.0,0.22625634806336695,3.08,41068,0.22625634806336695,0.09444402334571364,0.42573293074900165,0.13309588527509608,543,0.013221973312554787,low,high
60660,49241.0,0.21546720835751595,1.96,43242,0.21546720835751595,0.012236409363513253,0.3165209749780306,0.12199611147116007,305,0.007053327783173766,low,high
60661,107245.0,0.027744882422601928,1.6749999999999998,9926,0.027744882422601928,0.0,0.4003626838605682,0.033365518721167255,32,0.003223856538384042,high,high
60706,62657.0,0.39001014770549103,2.4850000000000003,23301,0.39001014770549103,0.04566467470966287,0.10561778464443586,0.08538083538083538,256,0.0109866529333505,med,med
60707,57554.0,0.3250351977473442,2.645,43019,0.3250351977473442,0.07602713426340714,0.24863432436830238,0.1172215843857635,581,0.013505660289639461,med,high
60712,93250.0,0.5,2.86,12539,0.5,0.09906103286384976,0.34811388467979903,0.05773377769064889,132,0.010527155275540314,high,high
60714,60708.0,0.4558342420937841,2.565,29743,0.4558342420937841,0.07560886950199927,0.24859630837507984,0.09797523098093179,573,0.019265037151598694,med,high
60803,56239.0,0.2831732479544646,2.6,22390,0.2831732479544646,0.036048855685995494,0.2937472085752568,0.12461799660441426,184,0.008217954443948192,med,high
60804,47487.0,0.1889678754611716,3.7199999999999998,83147,0.1889678754611716,0.1316476199046162,0.6152116131670415,0.15456808726700955,2037,0.024498779270448724,low,high
60805,72054.0,0.2733638182337811,2.71,19666,0.2733638182337811,0.055301514718491,0.28943354012000405,0.1076518166645269,184,0.009356249364385233,med,high
60827,31954.0,0.21868952170306885,2.63,28577,0.21868952170306885,0.08238871993364667,0.931378381215663,0.12677518282613823,262,0.009168212198621269,low,high
60901,47629.0,0.29021061765401907,2.645,35509,0.29021061765401907,0.03849491204543662,0.35424821876144075,0.10415472779369628,357,0.010053789180207835,low,high
60911,66719.0,0.3,2.4299999999999997,1308,0.3,0.07547169811320754,0.028287461773700305,0.11797752808988764,6,0.0045871559633027525,med,low
60912,45313.0,0.386046511627907,2.6799999999999997,521,0.386046511627907,0.023255813953488372,0.06525911708253358,0.07674943566591422,6,0.011516314779270634,low,low
60914,68512.0,0.249421519475511,2.55,29969,0.249421519475511,0.03817971461627458,0.11558610564249724,0.1030158130950883,102,0.0034035169675331175,med,med
60915,55152.0,0.2993288590604027,2.715,10121,0.2993288590604027,0.03543624161073825,0.09327141586799724,0.10296774193548387,40,0.003952178638474459,med,med
60919,70833.0,0.34134615384615385,2.2249999999999996,481,0.34134615384615385,0.019230769230769232,0.004158004158004158,0.10218978102189781,6,0.012474012474012475,med,low
60922,68594.0,0.25,2.85,2389,0.25,0.017201834862385322,0.06822938467978233,0.11553344389165285,11,0.0046044370029300966,med,low
60927,59716.0,0.3216444981862152,2.315,2106,0.3216444981862152,0.020556227327690448,0.006172839506172839,0.11740654205607477,43,0.020417853751187084,med,low
60928,55250.0,0.3312302839116719,2.54,775,0.3312302839116719,0.028391167192429023,0.0012903225806451613,0.1515650741350906,7,0.00903225806451613,med,low
60950,59240.0,0.32614974450122197,2.37,11803,0.32614974450122197,0.036214174627860474,0.03838007286283148,0.08448637316561845,59,0.004998729136660171,med,low
60954,60331.0,0.31348261076703193,2.705,5846,0.31348261076703193,0.03525488327775131,0.1098186794389326,0.08951781970649896,21,0.0035921997947314403,med,med
60955,55486.0,0.3209076175040519,2.49,1614,0.3209076175040519,0.06320907617504051,0.1809169764560099,0.09752321981424149,10,0.006195786864931847,med,med
60958,28922.0,0.393006993006993,2.505,1784,0.393006993006993,0.04895104895104895,0.8026905829596412,0.05928571428571429,18,0.010089686098654708,low,high
60964,53723.0,0.33177083333333335,2.585,5070,0.33177083333333335,0.03854166666666667,0.14201183431952663,0.08767657087189479,22,0.004339250493096647,low,med
60970,41330.0,0.3811488416375754,2.105,6948,0.3811488416375754,0.03141859727070771,0.0590097869890616,0.12081688690578342,10,0.0014392630972941854,low,low
61008,58709.0,0.2918094305759504,2.715,34292,0.2918094305759504,0.06363191385217817,0.1258019363116762,0.10917602996254681,237,0.006911232940627551,med,med
61010,76620.0,0.2303236797274276,2.41,7805,0.2303236797274276,0.031686541737649065,0.022805893657911594,0.11668592176926885,7,0.0008968609865470852,med,low
61012,59565.0,0.18691588785046728,3.13,2432,0.18691588785046728,0.0794392523364486,0.060032894736842105,0.09220231822971549,9,0.003700657894736842,med,low
61016,74821.0,0.3738185255198488,2.31,4962,0.3738185255198488,0.04253308128544423,0.08222490931076179,0.0684964200477327,21,0.004232164449818622,med,low
61021,59874.0,0.3052666890305267,2.135,23031,0.3052666890305267,0.03723582690372358,0.09178932742824888,0.08652993058817389,62,0.00269202379401676,med,med
61032,42829.0,0.3431787279045173,2.1950000000000003,29896,0.3431787279045173,0.04864783199879136,0.16286459727053787,0.1081856750686299,120,0.004013914905004014,low,med
61054,52313.0,0.3191489361702128,2.175,3674,0.3191489361702128,0.01094224924012158,0.005988023952095809,0.10339095744680851,6,0.001633097441480675,low,low
61061,59519.0,0.4046732136810024,2.06,6382,0.4046732136810024,0.008804605485946495,0.00940144155437167,0.1040398450470393,7,0.0010968348480100282,med,low
